Item,Title,Latitude,Longitude,Workshop
http://www.wikidata.org/entity/Q1717514,Havdhem Church,57.16256,18.32336
http://www.wikidata.org/entity/Q1723335,Silte Church,57.22102778,18.23675
http://www.wikidata.org/entity/Q1742829,Ala Church,57.419,18.63516667
http://www.wikidata.org/entity/Q1742833,Alskog Church,57.33144444,18.62733333
http://www.wikidata.org/entity/Q1742834,Alva Church,57.20749,18.36146
http://www.wikidata.org/entity/Q1742835,Anga Church,57.48036111,18.70644444
http://www.wikidata.org/entity/Q1742837,Barlingbo Church,57.56452778,18.46308333
http://www.wikidata.org/entity/Q1742840,Church of Boge,57.68705556,18.76261111
http://www.wikidata.org/entity/Q1742842,Bunge Church,57.85372222,19.02347222
http://www.wikidata.org/entity/Q1742843,Burs Church,57.24566,18.50875
http://www.wikidata.org/entity/Q1742846,Bäl Church,57.64479,18.6329
http://www.wikidata.org/entity/Q1742848,Dalhem Church,57.55244,18.53415
http://www.wikidata.org/entity/Q1742853,Ekeby Church,57.59513,18.5147
http://www.wikidata.org/entity/Q1742854,Eke Church,57.16806,18.37902
http://www.wikidata.org/entity/Q1742857,Eskelhem Church,57.489709,18.209913
http://www.wikidata.org/entity/Q1742860,Fardhem Church,57.26395,18.34157
http://www.wikidata.org/entity/Q1742861,Follingbo Church,57.582337,18.383067
http://www.wikidata.org/entity/Q1742863,Fröjel Church,57.33559,18.18988
http://www.wikidata.org/entity/Q1742865,Fårö Church,57.91578,19.13342
http://www.wikidata.org/entity/Q1742867,Gammelgarn Church,57.40456,18.8045
http://www.wikidata.org/entity/Q1742868,Garde Church,57.31717,18.58232
http://www.wikidata.org/entity/Q1742869,Gerum Church,57.29452778,18.32958333
http://www.wikidata.org/entity/Q1742871,Gothem Church,57.57545,18.735
http://www.wikidata.org/entity/Q1742872,Ganthem Church,57.5146,18.58171
http://www.wikidata.org/entity/Q1742873,Grötlingbo Church,57.13353,18.34667
http://www.wikidata.org/entity/Q1742874,Guldrupe Church,57.43033333,18.42658333
http://www.wikidata.org/entity/Q1742879,Hablingbo Church,57.18727778,18.26272222
http://www.wikidata.org/entity/Q1742882,Halla Church,57.51092,18.49718
http://www.wikidata.org/entity/Q1742884,Hangvar Church,57.83930556,18.68852778
http://www.wikidata.org/entity/Q1742886,Hejde Church,57.41277778,18.34591667
http://www.wikidata.org/entity/Q1742887,Hejdeby Church,57.630453,18.44267
http://www.wikidata.org/entity/Q1742888,Hellvi Church,57.7751,18.89523
http://www.wikidata.org/entity/Q1742890,Hogrän Church,57.50463,18.3079
http://www.wikidata.org/entity/Q1742898,Klinte church,57.37844444,18.23225
http://www.wikidata.org/entity/Q1742906,Källunge church,57.60783333,18.58483333
http://www.wikidata.org/entity/Q1742909,Lau Church,57.28292,18.62017
http://www.wikidata.org/entity/Q1742910,Levide Church,57.28216667,18.26647222
http://www.wikidata.org/entity/Q1742915,Lokrume Church,57.68781,18.53901
http://www.wikidata.org/entity/Q1742917,Lye Church,57.29791667,18.52636111
